url,title,status,processed_at,content_hash,file_path
https://velog.io/@euisuk-chung/OpenAI-언어모델-환각Hallucination-현상-왜-AI는-확신에-찬-거짓말을-할까,[OpenAI] 언어모델 환각(Hallucination) 현상: 왜 AI는 확신에 찬 거짓말을 할까?,success,2026-02-18 18:12:59.160674,2dca63c2c6d3151a270a1346c7793902,okf/_posts/2025/2025-09-07-[OpenAI] 언어모델 환각(Hallucination) 현상_ 왜 AI는 확신에 찬 거짓말을 할까_.md
https://velog.io/@euisuk-chung/정리-AI가-창출하는-5가지-새로운-직업과-전문가-되는-방법,[정리] AI가 창출하는 5가지 새로운 직업과 전문가 되는 방법,success,2026-02-18 18:13:19.677013,85369f7081d53a4932f2700647751de9,okf/_posts/2025/2025-09-06-[정리] AI가 창출하는 5가지 새로운 직업과 전문가 되는 방법.md
https://velog.io/@euisuk-chung/GPT-5-원사이즈-핏의-착각과-골디락스-프롬프트,[정리] GPT-5 ‘원사이즈 핏’의 착각과 골디락스 프롬프트,success,2026-02-18 18:13:38.194006,f98d0ade393532cd2d0e9a8339568b53,okf/_posts/2025/2025-09-05-[정리] GPT-5 ‘원사이즈 핏’의 착각과 골디락스 프롬프트.md
https://velog.io/@euisuk-chung/OpenAI-Realtime-Prompting-Guide,[OpenAI][번역] Realtime Prompting Guide,success,2026-02-18 18:13:54.029757,b846826c2f5889932a3fe788d24b06ff,okf/_posts/2025/2025-08-31-[OpenAI][번역] Realtime Prompting Guide.md
https://velog.io/@euisuk-chung/OpenAI-GPT-Realtime-API,[OpenAI] GPT Realtime API: 음성 기반 AI 에이전트의 새로운 전환점,success,2026-02-18 18:14:10.368414,67d9127d6288cc3d676c8a9c6c8e6696,okf/_posts/2025/2025-08-31-[OpenAI] GPT Realtime API_ 음성 기반 AI 에이전트의 새로운 전환점.md
https://velog.io/@euisuk-chung/Paper-Review-EXAONE-Path-2.0-Pathology-Foundation-Model-with-End-to-End-Supervision,[Paper Review] EXAONE Path 2.0: Pathology Foundation Model with End-to-End Supervision,success,2026-02-18 18:14:22.390336,d8b3f03d4e8407da5c69830de6a2191e,okf/_posts/2025/2025-08-30-[Paper Review] EXAONE Path 2.0_ Pathology Foundation Model with End-to-End Supervision.md
https://velog.io/@euisuk-chung/Paper-Review-EXAONE-Deep-Reasoning-Enhanced-Language-Models,[Paper Review] EXAONE Deep: Reasoning Enhanced Language Models,success,2026-02-18 18:14:38.021078,0dbc4a1e79a2ad56b6fec8ad269002d0,okf/_posts/2025/2025-08-30-[Paper Review] EXAONE Deep_ Reasoning Enhanced Language Models.md
https://velog.io/@euisuk-chung/Paper-Review-EXAONE-3.5-Series-of-Large-Language-Models-for-Real-world-Use-Cases,[Paper Review] EXAONE 3.5: Series of Large Language Models for Real-world Use Cases,success,2026-02-18 18:14:56.897065,6396a834937ab636c13b40fb92a42e98,okf/_posts/2025/2025-08-30-[Paper Review] EXAONE 3.5_ Series of Large Language Models for Real-world Use Cases.md
https://velog.io/@euisuk-chung/Paper-Review-EXAONE-4.0-Unified-Large-Language-Models-IntegratingNon-reasoning-and-Reasoning-Modes,"[Paper Review] EXAONE 4.0: Unified Large Language Models Integrating
Non-reasoning and Reasoning Modes",success,2026-02-18 18:15:13.136095,a853b6efa5929a31c13574e1470ec2d9,okf/_posts/2025/2025-08-29-[Paper Review] EXAONE 4.0_ Unified Large Language Models Integrating_Non-reasoning and Reasoning Modes.md
https://velog.io/@euisuk-chung/Paper-Review-Qwen-Image-Technical-Report,[Paper Review] Qwen-Image Technical Report,success,2026-02-18 18:15:29.085027,132275273372006ae9b9086e1f5e2df4,okf/_posts/2025/2025-08-29-[Paper Review] Qwen-Image Technical Report.md
https://velog.io/@euisuk-chung/Paper-Review-Qwen-Audio-Advancing-Universal-Audio-Understanding-via-Unified-Large-Scale-Audio-Language-Models,[Paper Review] Qwen-Audio: Advancing Universal Audio Understanding via Unified Large-Scale Audio-Language Models,success,2026-02-18 18:15:45.157504,915d9607cbcc6df0b9bf5734e3d5f55c,okf/_posts/2025/2025-08-29-[Paper Review] Qwen-Audio_ Advancing Universal Audio Understanding via Unified Large-Scale Audio-Language Models.md
https://velog.io/@euisuk-chung/Paper-Review-Qwen-VL-A-Versatile-Vision-Language-Model-for-Understanding-Localization-Text-Reading-and-Beyond,"[Paper Review] Qwen-VL: A Versatile Vision-Language Model for Understanding, Localization, Text Reading, and Beyond",success,2026-02-18 18:16:03.856719,10edf8324ec1eb282d707991b3ee35c5,"okf/_posts/2025/2025-08-29-[Paper Review] Qwen-VL_ A Versatile Vision-Language Model for Understanding, Localization, Text Reading, and Beyond.md"
https://velog.io/@euisuk-chung/Paper-Review-Qwen-Technical-Report,[Paper Review] Qwen Technical Report,success,2026-02-18 18:16:19.205018,0729341348f826d17f56a12f5ef8d8c8,okf/_posts/2025/2025-08-29-[Paper Review] Qwen Technical Report.md
https://velog.io/@euisuk-chung/원격에서-비밀번호-없이-접속하기,[접속] 원격 개발에서 비밀번호 없이 접속하기 (SSH/VSCODE 원격 접속),success,2026-02-18 18:16:52.358890,df18bf38b4006d76759247d37bd228fb,okf/_posts/2025/2025-08-20-[접속] 원격 개발에서 비밀번호 없이 접속하기 (SSH_VSCODE 원격 접속).md
https://velog.io/@euisuk-chung/Lovable-바이브-코딩-용어집,[Tips] Lovable 바이브-코딩 용어집,success,2026-02-18 18:17:07.784294,a2d6b34baf05077c1417c4ccd6697fbd,okf/_posts/2025/2025-08-20-[Tips] Lovable 바이브-코딩 용어집.md
https://velog.io/@euisuk-chung/Tips-Lovable-프롬프트-및-통합-전략,[Tips] Lovable 프롬프트 및 통합 전략,success,2026-02-18 18:17:23.537006,05f496eb2f0c7f9cbfd23b0d61b6a9bc,okf/_posts/2025/2025-08-18-[Tips] Lovable 프롬프트 및 통합 전략.md
https://velog.io/@euisuk-chung/Tips-Lovable-디버깅-프롬프트,[Tips] Lovable 디버깅 프롬프트,success,2026-02-18 18:17:41.282900,20c8c421d35aa63e5755e390f630268f,okf/_posts/2025/2025-08-18-[Tips] Lovable 디버깅 프롬프트.md
https://velog.io/@euisuk-chung/Tips-Lovable-프롬프트-라이브러리,[Tips] Lovable 프롬프트 라이브러리,success,2026-02-18 18:17:57.727266,b4a308facde9b523e416582fb1b08b9d,okf/_posts/2025/2025-08-18-[Tips] Lovable 프롬프트 라이브러리.md
https://velog.io/@euisuk-chung/Tips-Lovable-Prompting-101,[Tips] Lovable Prompting Tips 공개!! : Prompting 1.1,success,2026-02-18 18:18:13.921977,75649d827cb12a2464264beebbd48fdd,okf/_posts/2025/2025-08-18-[Tips] Lovable Prompting Tips 공개!! _ Prompting 1.1.md
https://velog.io/@euisuk-chung/Tips-Lovable-Vibe-Coding-Best-Practices,[Tips] Lovable Vibe-Coding Best Practices,success,2026-02-18 18:18:33.059435,a2ddea46d3ded4a19f3078ca575b79f0,okf/_posts/2025/2025-08-18-[Tips] Lovable Vibe-Coding Best Practices.md
https://velog.io/@euisuk-chung/OpenAI번역-GPT-5-Prompting-Guide,[OpenAI][번역] GPT-5 Prompting Guide,success,2026-02-18 18:18:49.927499,e8f7dd90ced080eb2a170939f267e265,okf/_posts/2025/2025-08-10-[OpenAI][번역] GPT-5 Prompting Guide.md
https://velog.io/@euisuk-chung/OpenAI-GPT-5-박사급-전문가-모델-공개,"[OpenAI] GPT-5 공개, 박사급 전문가가 주머니 속에 들어오다!",success,2026-02-18 18:19:06.948954,877ecce75f698f82b556afe05d342188,"okf/_posts/2025/2025-08-08-[OpenAI] GPT-5 공개, 박사급 전문가가 주머니 속에 들어오다!.md"
https://velog.io/@euisuk-chung/Anthropic-프로덕션에서의-Vibe-Coding,[Anthropic] 프로덕션에서의 Vibe Coding,success,2026-02-18 18:19:23.996316,b8dc0aee259018c9e006c69472205bc5,okf/_posts/2025/2025-08-01-[Anthropic] 프로덕션에서의 Vibe Coding.md
https://velog.io/@euisuk-chung/Paper-Review-A-generic-non-invasive-neuromotorinterface-for-human-computer-interaction,[Paper Review] A generic non-invasive neuromotor interface for human-computer interaction,success,2026-02-18 18:19:40.989617,b07e550b34d4aac3a4a5fb77463057c9,okf/_posts/2025/2025-07-31-[Paper Review] A generic non-invasive neuromotor interface for human-computer interaction.md
https://velog.io/@euisuk-chung/openAI-ChatGPT-Study-Mode-GPT로-학습하자,[OpenAI] ChatGPT Study Mode: GPT로 학습하자!,success,2026-02-18 18:19:56.720912,aebf0139db897d40a079c78595e8946a,okf/_posts/2025/2025-07-30-[OpenAI] ChatGPT Study Mode_ GPT로 학습하자!.md
https://velog.io/@euisuk-chung/Anthropic-Claude-Code-케이스-스터디,[Anthropic] Anthropic팀은 어떻게 Claude Code를 사용하는가?,success,2026-02-18 18:20:09.316512,c63c3db6b8130fffe8237fbd61681b88,okf/_posts/2025/2025-07-28-[Anthropic] Anthropic팀은 어떻게 Claude Code를 사용하는가_.md
https://velog.io/@euisuk-chung/Anthropic-Prompt-Engineering-완벽-가이드,Anthropic 社의 Prompt Engineering 완벽 가이드,success,2026-02-18 18:20:25.159386,80f18f8f0bf2b9fc3ff1d3d6948581cc,okf/_posts/2025/2025-07-25-Anthropic 社의 Prompt Engineering 완벽 가이드.md
https://velog.io/@euisuk-chung/Paper-Review-An-Efficient-Statistical-Method-for-Image-Noise-Level-Estimation,[Paper Review] An Efficient Statistical Method for Image Noise Level Estimation,success,2026-02-18 18:20:44.274419,ead1ee10dd7025ff3b48bfc56f183b63,okf/_posts/2025/2025-07-25-[Paper Review] An Efficient Statistical Method for Image Noise Level Estimation.md
https://velog.io/@euisuk-chung/LG-AI-Talk-Concert-2025-Shaping-the-Future-of-AI,[LG] LG AI Talk Concert 2025 - Shaping the Future of AI,success,2026-02-18 18:21:03.528006,0095ba8764cb850eb90a4f22e6e77477,okf/_posts/2025/2025-07-23-[LG] LG AI Talk Concert 2025 - Shaping the Future of AI.md
https://velog.io/@euisuk-chung/OpenAI-Introducing-ChatGPT-agent,[OpenAI] Introducing ChatGPT agent,success,2026-02-18 18:21:21.688653,5dfdfe558333fe8fc4144d2c39203b63,okf/_posts/2025/2025-07-20-[OpenAI] Introducing ChatGPT agent.md
https://velog.io/@euisuk-chung/Skywork.ai-과연-GenSpark-붐을-꺾을-수-있는가,[트렌드] Skywork.ai 과연 GenSpark 붐을 꺾을 수 있는가,success,2026-02-18 18:21:40.659358,d84bcebe7a04d3f3c6d0e2349a758c6b,okf/_posts/2025/2025-07-02-[트렌드] Skywork.ai 과연 GenSpark 붐을 꺾을 수 있는가.md
https://velog.io/@euisuk-chung/꿀툴-코딩-없이-웹앱-만들기-Lovable-완전-가이드,[Lovable] 코딩 없이 웹/앱 만들기 : Lovable 완전 가이드,success,2026-02-18 18:22:22.369639,e28494f937a11c2be5a777922744a961,okf/_posts/2025/2025-06-08-[Lovable] 코딩 없이 웹_앱 만들기 _ Lovable 완전 가이드.md
https://velog.io/@euisuk-chung/가이드-Ollama-LangChain-실전-가이드-ChatOllama-사용하기,[가이드] Ollama + LangChain 실전 가이드 - ChatOllama 사용하기,success,2026-02-18 18:22:44.412001,4190d413ad4095549e2ce27fd510bebe,okf/_posts/2025/2025-05-30-[가이드] Ollama + LangChain 실전 가이드 - ChatOllama 사용하기.md
https://velog.io/@euisuk-chung/가이드-Python에서-Ollama-사용하기-설치부터-AI-에이전트-만들기,[가이드] Python에서 Ollama 사용하기: 설치부터 AI 에이전트 만들기,success,2026-02-18 18:22:59.939138,379d26054db5606ee03e2c7cb328c132,okf/_posts/2025/2025-05-29-[가이드] Python에서 Ollama 사용하기_ 설치부터 AI 에이전트 만들기.md
https://velog.io/@euisuk-chung/Claude-4-소프트웨어-엔지니어링-성능의-새로운-기준,"Claude 4, 소프트웨어 엔지니어링 성능의 새로운 기준",success,2026-02-18 18:23:30.439139,a9cd2636b4065b1b9b0e6754e894a270,"okf/_posts/2025/2025-05-25-Claude 4, 소프트웨어 엔지니어링 성능의 새로운 기준.md"
https://velog.io/@euisuk-chung/ChatGPT를-진짜-쓸모-있게-만드는-간단한-방법,"ChatGPT를 진짜 ""쓸모 있게"" 만드는 간단한 방법",success,2026-02-18 18:24:41.933216,0c4921f05b2bec9eee93f5c9ba02d695,okf/_posts/2025/2025-05-12-ChatGPT를 진짜 _쓸모 있게_ 만드는 간단한 방법.md
https://velog.io/@euisuk-chung/Midjourney-기초-가이드,[꿀팁] 미드저니(Midjourney) 기초 가이드,success,2026-02-18 18:25:01.494203,eea6f876fc1c8d4997c7b2aff4bd743e,okf/_posts/2025/2025-05-01-[꿀팁] 미드저니(Midjourney) 기초 가이드.md
https://velog.io/@euisuk-chung/개념-API에-대해서-이해해보자,[개념] API에 대해서 이해해보자!,success,2026-02-18 18:25:23.860954,39a1459681298950e8de1cea9c786d50,okf/_posts/2025/2025-04-27-[개념] API에 대해서 이해해보자!.md
https://velog.io/@euisuk-chung/내가-보려고-정리한-터미널-함수-25선,내가 보려고 정리한 터미널 함수 25선,success,2026-02-18 18:25:44.989784,e9d86f8ec13307372a9c1f5bc3a2c9b1,okf/_posts/2025/2025-04-24-내가 보려고 정리한 터미널 함수 25선.md
https://velog.io/@euisuk-chung/사람처럼-글을-쓰는-프롬프팅-팁,[꿀팁] 사람처럼 글을 쓰는 프롬프팅 팁,success,2026-02-18 18:26:27.059524,5c55826876026065289b8964f4ac085b,okf/_posts/2025/2025-04-18-[꿀팁] 사람처럼 글을 쓰는 프롬프팅 팁.md
https://velog.io/@euisuk-chung/OpenAI-o3-o4-mini-공개-AI-추론의-진화,"OpenAI, o3 & o4-mini 공개: AI 추론의 진화",success,2026-02-18 18:27:18.895313,bd93a3eb00b9fd39d00390c2c0801580,"okf/_posts/2025/2025-04-17-OpenAI, o3 and o4-mini 공개_ AI 추론의 진화.md"
https://velog.io/@euisuk-chung/OPENAI-GPT-4.1-개발자용-API-공개,"OpenAI, 개발자용 API GPT 4.1 공개",success,2026-02-18 18:27:37.763808,77cc2803378fd24111bc2b9a38519a1c,"okf/_posts/2025/2025-04-15-OpenAI, 개발자용 API GPT 4.1 공개.md"
https://velog.io/@euisuk-chung/꿀팁-Sora-AI-소개-및-Presets-기능-활용-가이드,[꿀팁] Sora AI 소개 및 Presets 기능 활용 가이드,success,2026-02-18 18:27:59.340915,64db323e49e3ff1a8c8fc153de504b69,okf/_posts/2025/2025-04-13-[꿀팁] Sora AI 소개 및 Presets 기능 활용 가이드.md
https://velog.io/@euisuk-chung/Google-NotebookLM-나만의-AI-지식-비서,Google NotebookLM: 나만의 AI 지식 비서,success,2026-02-18 18:28:18.854168,0e92121dd51817fb82325c50f695bfbd,okf/_posts/2025/2025-04-11-Google NotebookLM_ 나만의 AI 지식 비서.md
https://velog.io/@euisuk-chung/Google-Cloud-Next-2025-Opening-Keynote-정리,Google Cloud Next 2025 Opening Keynote 정리,success,2026-02-18 18:28:41.843931,bcd9093853e658ccc065a6c59b1f624d,okf/_posts/2025/2025-04-11-Google Cloud Next 2025 Opening Keynote 정리.md
https://velog.io/@euisuk-chung/MCP-완전-정복하기,[개념] 모델 컨텍스트 프로토콜(MCP) 완전 정복,success,2026-02-18 18:28:58.534411,2e8acb6f1d455a594fc76fb11ad07ed3,okf/_posts/2025/2025-03-29-[개념] 모델 컨텍스트 프로토콜(MCP) 완전 정복.md
https://velog.io/@euisuk-chung/OpenAI-Audio-Models-in-the-API-출시,"OpenAI, Audio Models in the API 출시",success,2026-02-18 18:29:50.039117,b0189ccea5d67770b0e18f2583f6f84a,"okf/_posts/2025/2025-03-22-OpenAI, Audio Models in the API 출시.md"
https://velog.io/@euisuk-chung/인터뷰-젠슨황이-말하는-AI의-미래,[인터뷰] NVIDIA CEO 젠슨황이 말하는 AI의 미래,success,2026-02-18 18:30:10.240982,135528b584e79039bc176a5188e35f75,okf/_posts/2025/2025-03-15-[인터뷰] NVIDIA CEO 젠슨황이 말하는 AI의 미래.md
https://velog.io/@euisuk-chung/OpenAI-새로운-에이전트-개발-도구-발표,"OpenAI, 새로운 에이전트 개발 도구 발표",success,2026-02-18 18:30:31.811306,aab0ef1abfb4e6cab88dce95e918a2cc,"okf/_posts/2025/2025-03-12-OpenAI, 새로운 에이전트 개발 도구 발표.md"
https://velog.io/@euisuk-chung/메타-분석과-서베이-페이퍼-개념정리,[개념정리] 메타-분석과 서베이 페이퍼,success,2026-02-18 18:31:07.693803,dc5fa05118973838bfd725887253916f,okf/_posts/2025/2025-03-09-[개념정리] 메타-분석과 서베이 페이퍼.md
https://velog.io/@euisuk-chung/머신러닝-로지스틱-회귀-모델-Logistic-Regression,[머신러닝] 로지스틱 회귀 모델 (Logistic Regression),success,2026-02-18 18:31:39.050683,d3c4c8151bd00f8932ea43a88c013b40,okf/_posts/2025/2025-03-07-[머신러닝] 로지스틱 회귀 모델 (Logistic Regression).md
https://velog.io/@euisuk-chung/꿀팁-VS-Code-특정-버전-설치-및-다운그레이드-방법,[꿀팁] VS Code 특정 버전 설치 및 다운그레이드 방법,success,2026-02-18 18:32:04.885672,1d460a9f2593fda2cbe88b346782b4af,okf/_posts/2025/2025-03-06-[꿀팁] VS Code 특정 버전 설치 및 다운그레이드 방법.md
https://velog.io/@euisuk-chung/Pandas-pickle파일의-압축-방식-비교-및-활용-가이드,[Pandas] 판다스 피클(.pkl) 파일의 압축 방식 비교,success,2026-02-18 18:32:25.010898,5d5e39db8626b24d9075fbf24c9b0a8c,okf/_posts/2025/2025-03-04-[Pandas] 판다스 피클(.pkl) 파일의 압축 방식 비교.md
https://velog.io/@euisuk-chung/OpenAI-더-자연스럽고-지능적인-대화-능력을-갖춘-GPT-4.5-출시,"OpenAI, 더 자연스럽고 지능적인 대화 능력을 갖춘 GPT-4.5 출시",success,2026-02-18 18:32:39.244171,f0eb1dcb3192284148e8217de90cc2fd,"okf/_posts/2025/2025-02-28-OpenAI, 더 자연스럽고 지능적인 대화 능력을 갖춘 GPT-4.5 출시.md"
https://velog.io/@euisuk-chung/리뷰-신호처리-기초-정리혁펜하임의-『Easy-딥러닝』-yzyniith,[도서리뷰] 경사 하강법 계보 정리(혁펜하임의 『Easy! 딥러닝』),success,2026-02-18 18:33:09.263564,c6e99dbc0fe857758fe8428e048603a5,okf/_posts/2025/2025-02-08-[도서리뷰] 경사 하강법 계보 정리(혁펜하임의 『Easy! 딥러닝』).md
https://velog.io/@euisuk-chung/OpenAI-Deep-Research-기능-공개,"OpenAI, Deep Research 기능 공개",success,2026-02-18 18:33:37.303219,2df7d5e3a98b24ea2646969d72069828,"okf/_posts/2025/2025-02-04-OpenAI, Deep Research 기능 공개.md"
https://velog.io/@euisuk-chung/설명추가-웨이트-초기화-Weight-Initialization,(설명추가) 웨이트 초기화 (Weight Initialization),success,2026-02-18 18:34:16.383675,fda93eb30a97d448f8ceb4fb3df8b4be,okf/_posts/2025/2025-02-01-(설명추가) 웨이트 초기화 (Weight Initialization).md
https://velog.io/@euisuk-chung/openAI-o3-mini-release,OpenAI o3-mini: 새로운 비용 효율적 AI 모델 출시,success,2026-02-18 18:34:41.056882,2df813259bf1ee430352e603a20fae21,okf/_posts/2025/2025-02-01-OpenAI o3-mini_ 새로운 비용 효율적 AI 모델 출시.md
https://velog.io/@euisuk-chung/설명추가-Q-Learning-강화학습의-핵심-개념과-이해,(설명추가) Q-Learning: 강화학습의 핵심 개념과 이해,success,2026-02-18 18:35:06.426601,a0cc8fa1204c21455b7545edca471666,okf/_posts/2025/2025-01-31-(설명추가) Q-Learning_ 강화학습의 핵심 개념과 이해.md
https://velog.io/@euisuk-chung/꿀팁-GPT-Canvas에서-LaTeX-수식-랜더링-문제-및-해결-방법,[꿀팁] GPT Canvas에서 LaTeX 수식 랜더링 문제 및 해결 방법,success,2026-02-18 18:35:31.609294,d018029e1d76d62123f7c0af345e2caf,okf/_posts/2025/2025-01-28-[꿀팁] GPT Canvas에서 LaTeX 수식 랜더링 문제 및 해결 방법.md
https://velog.io/@euisuk-chung/NLP-6.-Topic-Modeling이란,[NLP] 6. Topic Modeling이란?,success,2026-02-18 18:36:01.070441,c2f1d1edf83847d047a459cd5927967c,okf/_posts/2025/2025-01-28-[NLP] 6. Topic Modeling이란_.md
https://velog.io/@euisuk-chung/NLP-Dimension-Reduction-Methods,[NLP] 5. 자연어 차원 축소(Dimension Reduction) 기법,success,2026-02-18 18:36:25.851346,8c243eac328461e9d162b217be5b6c0f,okf/_posts/2025/2025-01-28-[NLP] 5. 자연어 차원 축소(Dimension Reduction) 기법.md
https://velog.io/@euisuk-chung/설명추가-Perplexity와-BLEU-스코어에-대한-상세-정리,(설명추가) Perplexity와 BLEU 스코어에 대한 보충 설명,success,2026-02-18 18:36:52.163388,45e040a79dcdce5bd751a94b035e0402,okf/_posts/2025/2025-01-26-(설명추가) Perplexity와 BLEU 스코어에 대한 보충 설명.md
https://velog.io/@euisuk-chung/『Easy-딥러닝』-딥러닝-입문자를-위한-최고의-가이드,"[도서소개] 딥러닝 입문자를 위한 책 추천, 혁펜하임 『Easy! 딥러닝』",success,2026-02-18 18:37:21.571791,c370a7faec765730df477d78c70cf52e,"okf/_posts/2025/2025-01-25-[도서소개] 딥러닝 입문자를 위한 책 추천, 혁펜하임 『Easy! 딥러닝』.md"
https://velog.io/@euisuk-chung/OpenAI-Introduction-to-Operator-Agents-Computer-Using-Agent,[OpenAI] Operator & Agents : Computer-Using Agent,success,2026-02-18 18:37:50.294061,77747c2ceb651e77a4953f9633c42dfe,okf/_posts/2025/2025-01-24-[OpenAI] Operator and Agents _ Computer-Using Agent.md
https://velog.io/@euisuk-chung/꿀팁-유니코드-문자표-모음집-사이트-소개,[꿀팁] 유니코드 문자표 모음집 사이트 소개!!,success,2026-02-18 18:38:11.059430,611de50b72ac4ea69365722d15a3393d,okf/_posts/2025/2025-01-22-[꿀팁] 유니코드 문자표 모음집 사이트 소개!!.md
https://velog.io/@euisuk-chung/ChatGPT-Tasks-혁신적인-작업-관리-도구,ChatGPT Tasks: 혁신적인 작업 관리 도구,success,2026-02-18 18:38:37.644029,fb343789df90f3820ea649048fc7186c,okf/_posts/2025/2025-01-18-ChatGPT Tasks_ 혁신적인 작업 관리 도구.md
https://velog.io/@euisuk-chung/CES-2025-Keynote-Accenture-Chair-and-CEO-Julie-Sweet,"[CES 2025] Keynote : Accenture Chair and CEO, Julie Sweet",success,2026-02-18 18:39:00.674597,66c550f95d44cd9b2bd1a2f298211438,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ Accenture Chair and CEO, Julie Sweet.md"
https://velog.io/@euisuk-chung/CES-2025-Keynote-Volvo-Group-President-and-CEO-Martin-Lundstedt,"[CES 2025] Keynote : Volvo Group President and CEO, Martin Lundstedt",success,2026-02-18 18:39:24.713099,bcc272dece13a01f9d92d0c1d6be4e51,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ Volvo Group President and CEO, Martin Lundstedt.md"
https://velog.io/@euisuk-chung/CES-2025-CEO-of-Delta-Ed-Bastian,"[CES 2025] Keynote : CEO of Delta, Ed Bastian",success,2026-02-18 18:39:51.889997,75d0ef9ad7659478a5ef280224658b8e,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ CEO of Delta, Ed Bastian.md"
https://velog.io/@euisuk-chung/CES-2025-Keynote-CEO-of-X-Corp-Linda-Yaccarino,"[CES 2025] Keynote : CEO of X Corp, Linda Yaccarino",success,2026-02-18 18:40:29.977911,7a2d6c78f92220cc748cb7aee7995e79,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ CEO of X Corp, Linda Yaccarino.md"
https://velog.io/@euisuk-chung/CES-2025-Keynote-SiriusXM-CEO-Jennifer-Witz,"[CES 2025] Keynote : SiriusXM CEO, Jennifer Witz",success,2026-02-18 18:41:05.670558,8ccb6dbc122de0b27d5e5522f79514bd,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ SiriusXM CEO, Jennifer Witz.md"
https://velog.io/@euisuk-chung/CES-2025-Keynote-Mr.-Yuki-Kusumi-group-CEO-Panasonic-Holdings,"[CES 2025] Keynote : Panasonic Holdings CEO , Mr. Yuki Kusumi",success,2026-02-18 18:41:27.269329,ece6eb8d80beb14ac5b5bb75d5800ef9,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ Panasonic Holdings CEO , Mr. Yuki Kusumi.md"
https://velog.io/@euisuk-chung/CES-2025-Keynote-NVIDIA-Founder-and-CEO-Jensen-Huang,"[CES 2025] Keynote : NVIDIA Founder and CEO, Jensen Huang",success,2026-02-18 18:41:49.878074,acb2e84615abc2b0b9702d6bdff7b6cb,"okf/_posts/2025/2025-01-09-[CES 2025] Keynote _ NVIDIA Founder and CEO, Jensen Huang.md"
https://velog.io/@euisuk-chung/Veo2-차세대-AI-비디오-생성-모델-Veo2-vs-Sora,Veo2: 차세대 AI 비디오 생성 모델 (Veo2 vs Sora),success,2026-02-18 18:42:31.370599,7e52f4ff69ac0f5a02afca442a21a08b,okf/_posts/2024/2024-12-31-Veo2_ 차세대 AI 비디오 생성 모델 (Veo2 vs Sora).md
https://velog.io/@euisuk-chung/TREND-CES-2025-미리보기-CES-2025에서-주목해야-할-트렌드-살펴보자,[TREND] CES 2025 미리보기 : CES 2025에서 주목해야 할 트렌드 살펴보자!,success,2026-02-18 18:42:49.771791,0de40283e986fed6db9abb35c54a3297,okf/_posts/2024/2024-12-30-[TREND] CES 2025 미리보기 _ CES 2025에서 주목해야 할 트렌드 살펴보자!.md
https://velog.io/@euisuk-chung/정리-24년-AI-Summit-라마-개발-리더가-설명하는-LLM-Small-Models-최신-기법-Soumya-Batra,[정리] '24년 AI Summit : '라마' 개발 리더가 설명하는 LLM : Small Models 최신 기법 - Soumya Batra,success,2026-02-18 18:43:13.745351,f69bee0b70033ed331ec574dc1779fbe,okf/_posts/2024/2024-12-25-[정리] _24년 AI Summit _ _라마_ 개발 리더가 설명하는 LLM _ Small Models 최신 기법 - Soumya Batra.md
https://velog.io/@euisuk-chung/정리-24년-AI-Summit-쉽게-이해하는-RAG와-에이전트-AI-기술의-현재와-미래-Microsoft,[정리] '24년 AI Summit : 쉽게 이해하는 RAG와 에이전트 AI 기술의 현재와 미래 - 최윤석,success,2026-02-18 18:43:33.498506,f522574bf56c4c8e1198a110818f9874,okf/_posts/2024/2024-12-25-[정리] _24년 AI Summit _ 쉽게 이해하는 RAG와 에이전트 AI 기술의 현재와 미래 - 최윤석.md
https://velog.io/@euisuk-chung/Python-Decorator-Intro,[파이썬] 데코레이터(Decorator) 사용법,success,2026-02-18 18:43:55.325963,c5f8802aeb9b61a0117a4b3d683faf27,okf/_posts/2024/2024-12-25-[파이썬] 데코레이터(Decorator) 사용법.md
https://velog.io/@euisuk-chung/machine-unlearning,Unlearning : 머신러닝 모델도 '잊을 수 있다',success,2026-02-18 18:44:21.968157,6b89da0e8d0e887885e204d36e74f096,okf/_posts/2024/2024-11-03-Unlearning _ 머신러닝 모델도 _잊을 수 있다_.md
https://velog.io/@euisuk-chung/강의-LangChain-Academy-Introduction-to-LangGraph,[강의노트] LangChain Academy : Introduction to LangGraph (Module 1),success,2026-02-18 18:44:45.890228,9f49753fbf69aa06e2ae8e4ea8bb6ccb,okf/_posts/2024/2024-10-10-[강의노트] LangChain Academy _ Introduction to LangGraph (Module 1).md
https://velog.io/@euisuk-chung/번역정리-NLP-공부하는-사람이라면-꼭-읽어야하는-논문-대신-정리해드립니다,[Paper Review] NLP 공부하는 사람이라면 꼭 읽어야하는 논문 대신 정리해드립니다,success,2026-02-18 18:45:21.341924,de855d752f34d0c4adce21bcc68566c7,okf/_posts/2024/2024-10-09-[Paper Review] NLP 공부하는 사람이라면 꼭 읽어야하는 논문 대신 정리해드립니다.md
